dateTime,Temperature,Humidity,Dew.Point,Wind.Speed,T.MIN-02,T.MIN-03,T.MIN-07,T.MIN-09,T.MIN-10,T.Mintaro_at_met_station,T.MIN-05,T.MIN-08
2017/8/29 15:00,11.874,57,3.6,5.9,15.8262,15.104,15.4503,15.812,16.3495,13.7293,17.9357,15.5956
2017/8/29 16:00,12.123,54.1,3.1,5.9,14.3228,15.6054,17.2664,18.6945,17.6642,12.9152,18.499,19.9764
2017/8/29 17:00,11.377,57,3.1,1.2,12.0668,14.1637,16.2019,16.8776,15.3476,10.3471,16.8714,17.7239
2017/8/29 18:00,9.741,71,4.7,2.4,8.9942,9.2701,9.0567,8.7841,8.4537,8.9059,9.6029,9.7698
2017/8/29 19:00,6.077,81.4,3.1,0,2.1517,3.3013,2.1513,2.4348,2.8059,3.389,2.1348,2.557
2017/8/29 20:00,2.793,93.8,1.9,2.4,-0.1106,0.2818,-0.2366,-0.9015,-0.4603,0.4405,-0.1268,-0.7705
2017/8/29 21:00,1.849,98.7,1.7,0,-1.6194,-1.04,-1.9341,-2.0982,-1.9057,0.5032,-1.5094,-1.7755
2017/8/29 22:00,0.937,99.6,0.9,0,-1.808,-1.3548,-1.997,-2.2872,-2.2828,-0.5008,-1.8237,-1.9639
2017/8/29 23:00,0.618,100,0.6,0,-2.4368,-1.9214,-2.3114,-2.7282,-2.4085,-1.3167,-2.138,-2.3408
2017/8/30 0:00,-0.478,100,-0.5,3.2,-2.2482,-1.7955,-1.997,-1.9092,-2.3457,-2.1955,-1.3837,-1.3358
2017/8/30 1:00,-1.237,100,-1.2,0,-3.4432,-2.9291,-3.1291,-3.7365,-3.7288,-1.8816,-2.8295,-3.2204
2017/8/30 2:00,-1.134,100,-1.1,0,-3.0658,-2.9921,-3.0662,-3.6735,-3.7916,-1.6306,-3.2696,-3.346
2017/8/30 3:00,-1.686,100,-1.7,0,-4.261,-3.937,-4.1985,-4.3668,-4.4833,-3.1372,-3.8356,-4.0373
2017/8/30 4:00,-1.638,100,-1.6,0,-3.8835,-3.244,-4.1356,-4.4299,-2.9114,-2.4466,-4.0871,-4.2886
2017/8/30 5:00,-1.929,100,-1.9,0,-4.3868,-3.748,-4.3243,-4.9972,-4.7978,-2.8861,-4.3387,-4.54
2017/8/30 6:00,-1.122,100,-1.1,0,-3.4432,-3.244,-3.3807,-4.8081,-4.1689,-2.635,-3.4583,-4.2886
2017/8/30 7:00,-1.552,100,-1.6,0,-3.7577,-3.181,-4.3243,-5.2494,-5.1751,-2.2583,-3.8985,-4.7914
2017/8/30 8:00,-0.755,100,-0.8,0,-1.4307,-1.5436,-1.1167,-2.6652,-2.5971,-1.0657,-1.258,-1.9011
2017/8/30 9:00,6.012,96.9,5.6,1.2,7.2375,6.067,6.7352,5.8937,6.1954,6.3988,6.341,6.2587
2017/8/30 10:00,10.077,81.1,7,4,12.2548,11.9059,13.0694,12.8644,12.9672,11.7879,11.1076,12.0884
2017/8/30 11:00,11.739,71.6,6.8,6.7,14.9493,14.5398,15.1371,13.9309,15.2224,14.5432,14.1157,14.4685
2017/8/30 12:00,13.858,52.5,4.3,5.6,17.5796,17.2971,17.016,16.0628,16.5374,17.0471,16.9966,17.0354
2017/8/30 13:00,14.317,53,4.9,2.4,19.1444,18.0488,18.2681,19.0704,17.6016,16.7968,18.6242,18.8503
2017/8/30 14:00,15.068,49.9,4.7,3.6,21.0216,19.9272,18.1429,17.3789,16.2243,18.6115,19.6255,18.6
2017/8/30 15:00,15.374,44.4,3.3,4,22.7728,21.1163,17.7673,19.6966,16.8504,17.4226,18.9371,21.7902
2017/8/30 16:00,15.513,46.7,4.1,9.9,21.6471,18.174,18.6436,18.256,16.7252,16.2335,18.5616,18.6625
2017/8/30 17:00,14.578,53.3,5.2,5.9,17.517,15.3547,15.1371,14.6834,14.5334,14.418,18.4364,14.9695
2017/8/30 18:00,13.819,51.7,4,4.4,14.2602,16.608,14.5733,16.7522,13.907,13.7919,16.4331,17.098
2017/8/30 19:00,9.484,69.6,4.2,2.4,4.9151,6.0042,5.7937,5.6422,6.0071,7.7152,5.5251,5.8196
2017/8/30 20:00,6.04,79.9,2.8,0.4,3.3452,2.924,2.4026,3.3784,5.2541,3.5144,3.3907,2.8708
2017/8/30 21:00,5.061,83.4,2.5,0.4,2.5914,2.924,2.9052,2.0572,2.5547,3.2636,2.0092,2.7453
2017/8/30 22:00,6.112,76.2,2.2,0.4,2.4658,3.6157,1.523,1.1132,0.9846,3.6399,2.5744,1.6154
2017/8/30 23:00,5.611,79.9,2.4,0,2.2145,2.6096,1.9,1.9314,2.4291,3.4517,2.1348,1.8665
2017/8/31 0:00,4.655,84.9,2.3,0,2.1517,2.7982,4.852,5.2022,5.3796,2.6363,1.1298,5.4433
2017/8/31 1:00,5.168,83.1,2.5,3.2,3.722,3.6157,1.8372,2.246,3.6849,3.828,2.1976,1.4271
2017/8/31 2:00,5.408,80.8,2.4,2,3.8476,4.1815,2.4654,2.8752,3.3082,4.0789,2.386,3.3728
2017/8/31 3:00,5.53,79.6,2.3,2.8,3.0939,4.1815,3.3448,3.1897,3.6221,4.267,3.4535,3.0591
2017/8/31 4:00,4.106,84.3,1.7,0.4,0.8322,1.6661,2.277,1.8055,2.2407,2.26,2.6372,1.5527
2017/8/31 5:00,2.856,88.7,1.2,0.4,0.1408,0.2818,-1.3682,-1.0274,-1.0887,1.3817,-0.3781,-0.9589
2017/8/31 6:00,2.329,92,1.2,0.4,0.3294,0.8482,-0.2995,-0.9644,-0.9002,0.9425,0.3759,-0.7705
2017/8/31 7:00,2.674,90.2,1.2,1.2,0.3294,0.7852,0.5804,-0.2088,-0.0205,1.6326,0.6272,0.0459
2017/8/31 8:00,3.149,86.3,1.1,0.4,0.5808,2.5467,2.1513,1.9314,3.1198,2.0718,2.6372,2.3059
2017/8/31 9:00,8.98,73.3,4.4,1.2,8.8687,10.5255,12.192,10.1656,12.4032,11.4747,10.8569,10.6472
2017/8/31 10:00,12.319,60.2,4.8,9.1,14.6361,13.9756,15.2624,13.8681,14.7213,14.6685,13.9277,13.9675
2017/8/31 11:00,13.953,55.1,5.1,10.7,16.5777,15.8561,16.3271,16.0001,16.7878,16.296,15.8069,15.5956
2017/8/31 12:00,15.458,48.6,4.7,10.3,18.2056,17.3598,19.0192,19.0704,18.5405,17.2974,17.7479,18.2245
2017/8/31 13:00,17.668,43.6,5.1,9.1,23.023,21.8046,19.645,20.3854,20.1049,20.6759,21.2522,20.5394
2017/8/31 14:00,18.202,42.1,5.1,7.5,21.4594,20.4905,20.521,21.6374,20.1049,20.2381,21.8151,21.9153
2017/8/31 15:00,18.18,40.1,4.4,6.3,22.9604,20.9912,20.7713,21.9503,21.2935,20.0504,21.4398,22.6031
2017/8/31 16:00,18.392,39.4,4.3,9.1,22.7103,19.8646,20.0205,20.6984,19.6043,19.0495,20.6266,22.1654
2017/8/31 17:00,18.103,35.4,2.5,7.1,21.2092,19.4264,19.7076,20.1976,18.7908,18.6741,19.8758,21.1023
2017/8/31 18:00,17.257,46.4,5.7,2.8,16.2646,17.4224,17.3916,17.4416,16.6,16.9219,17.4975,18.9128
2017/8/31 19:00,12.427,61.6,5.3,0.4,7.8022,8.5167,8.8058,9.6005,9.3317,9.2819,6.9684,9.2684
2017/8/31 20:00,8.954,74.1,4.6,1.2,4.8523,5.6272,6.2331,5.265,4.6892,6.5869,5.4624,5.8824
2017/8/31 21:00,7.777,77.9,4.2,0,5.0406,4.433,4.6636,3.8187,3.4337,6.2735,3.6419,4.6905
2017/8/31 22:00,6.269,82.8,3.6,0.4,3.408,4.3073,3.0936,1.1762,1.6127,4.706,3.328,2.1176
2017/8/31 23:00,5.221,85.7,3,3.6,3.6592,4.3701,4.0357,2.9381,2.3035,4.1416,4.0814,3.7493
2017/9/1 0:00,5.519,83.1,2.9,2.8,4.036,4.5587,4.6636,4.1961,3.9988,5.333,4.3325,4.5023
2017/9/1 1:00,5.414,83.4,2.8,0.4,3.2823,4.1815,2.968,2.4977,2.6175,4.6433,2.8884,2.7453
2017/9/1 2:00,4.559,84.9,2.2,2.8,2.9683,2.9869,2.4026,1.6797,1.2987,3.0754,2.9512,1.8665
2017/9/1 3:00,3.714,86.6,1.7,3.6,2.4029,2.9869,2.8424,2.6235,2.3663,2.6363,2.8256,2.8708
2017/9/1 4:00,3.63,84.9,1.3,2.8,2.2773,2.7982,2.5911,2.246,2.1779,2.4481,2.1348,2.4314
2017/9/1 5:00,3.096,86.9,1.1,3.6,1.9632,2.5467,2.3398,2.0572,2.1779,2.0718,2.1976,2.3059
2017/9/1 6:00,3.093,86.3,1,4,2.5914,2.924,2.4026,2.4977,2.3663,2.3854,2.7,2.557
2017/9/1 7:00,2.479,89.6,0.9,3.2,1.8375,2.358,2.0257,1.8685,1.8011,2.009,2.3232,1.9293
2017/9/1 8:00,3.625,84.9,1.3,3.2,3.0939,3.7414,3.282,2.8752,3.1198,3.389,3.1396,3.1218
2017/9/1 9:00,7.364,76.5,3.5,3.2,7.614,7.7003,7.6765,7.6533,7.7011,7.5898,7.784,7.701
2017/9/1 10:00,12.797,61.6,5.6,3.6,16.1394,16.1067,15.8261,15.8747,16.5374,16.5464,15.8069,15.533
2017/9/1 11:00,16.736,45.1,4.8,10.3,17.2665,17.1718,18.3307,17.6295,17.7894,16.9845,16.7462,18.0368
2017/9/1 12:00,18.702,40.4,4.9,12.3,21.3969,20.7409,20.3959,20.6358,21.2935,20.1755,20.3764,21.0397
2017/9/1 13:00,17.831,42.1,4.8,8.3,18.143,18.2366,18.6436,18.6319,18.4779,17.9232,18.2487,18.6625
2017/9/1 14:00,20.897,38.9,6.4,9.5,22.3976,22.3051,23.0229,22.0755,22.8569,21.6141,24.1913,22.353
2017/9/1 15:00,20.896,35.9,5.2,8.7,23.148,22.0549,23.148,22.7012,23.3571,21.6766,22.378,23.0408
2017/9/1 16:00,19.631,39.1,5.3,6.7,19.5825,19.489,19.8953,19.634,19.7295,19.0495,18.9997,19.7887
2017/9/1 17:00,18.585,45.7,6.6,4,18.456,18.4871,18.6436,18.5066,18.7283,17.7981,18.0609,18.6625
2017/9/1 18:00,16.725,56.7,8.1,0,15.012,15.104,15.3877,15.0597,15.4729,15.6701,14.7421,15.533
2017/9/1 19:00,13.374,74.1,8.9,1.2,11.5026,11.7805,11.6905,11.4839,11.6512,12.101,11.0449,11.7125
2017/9/1 20:00,11.457,82.3,8.5,2.8,9.496,10.2745,9.8094,9.5377,9.3944,10.6603,10.0418,9.7698
2017/9/1 21:00,11.433,83.1,8.7,2,11.1891,11.404,11.0635,10.919,11.0244,11.0988,11.233,10.9606
2017/9/1 22:00,14.261,65.8,7.9,8.3,12.8816,13.2858,13.0068,12.5507,12.6539,13.1657,12.7372,12.8401
2017/9/1 23:00,12.746,85.2,10.3,8.3,11.5653,11.7177,11.6278,11.4212,11.5259,11.5373,11.4837,11.5245
2017/9/2 0:00,11.717,92.3,10.5,4.8,10.9383,11.0903,11.0635,10.919,11.0871,10.8482,10.9823,11.0232
2017/9/2 1:00,10.426,94.7,9.6,2.4,9.1824,9.3329,9.3076,9.0981,9.2063,9.0939,9.1012,9.2057
2017/9/2 2:00,8.824,98.4,8.6,2.4,7.614,7.7003,7.6765,7.402,6.9483,8.0286,7.5331,7.3248
2017/9/2 3:00,8.329,100,8.3,0,6.861,7.1978,7.1117,7.2135,7.2619,7.6525,6.7802,7.2621
2017/9/2 4:00,8.004,99.6,7.9,2.8,7.4885,7.7631,7.8647,7.9675,8.0147,7.4645,7.7213,7.7637
2017/9/2 5:00,7.958,99.9,7.9,0,7.614,7.8887,7.8647,7.7162,7.7638,7.7152,7.8467,7.7637
2017/9/2 6:00,8.097,99,7.9,0.4,7.3002,7.5747,7.6137,7.402,7.4501,7.6525,7.2821,7.5756
2017/9/2 7:00,7.942,99.6,7.9,0.8,7.5512,7.7003,7.2372,6.8993,7.011,7.8405,7.5958,7.074
2017/9/2 8:00,8.401,96,7.8,3.6,7.7395,7.9515,7.9275,7.8418,7.8265,7.7779,7.9722,7.8891
2017/9/2 9:00,11.346,82.8,8.5,3.2,11.3145,12.0314,12.5681,12.0487,12.5912,11.3494,10.8569,12.0257
2017/9/2 10:00,13.294,75.6,9.1,3.2,13.6336,13.4112,13.5081,13.0527,13.2178,12.9778,13.4892,13.2786
2017/9/2 11:00,15.158,68,9.3,0.8,15.8889,15.4174,15.8261,15.6239,15.3476,15.7953,15.4937,15.533
2017/9/2 12:00,18.506,46.2,6.7,6.3,19.5199,19.1133,19.4573,19.0704,18.3528,19.2372,18.3738,19.2257
2017/9/2 13:00,19.766,42.6,6.7,8.7,20.4585,20.6783,21.3968,20.6358,20.793,20.3632,20.3138,20.9146
2017/9/2 14:00,21.346,43.6,8.5,5.2,22.6478,22.9306,22.7103,22.5135,22.4192,22.9898,24.1913,22.9157
2017/9/2 15:00,20.247,41.9,6.9,7.1,20.0205,20.4279,20.521,20.448,20.2926,20.2381,20.4389,20.7896
2017/9/2 16:00,18.809,55.1,9.6,3.2,18.8315,18.9881,19.0818,18.9451,18.9786,18.6115,18.3113,19.1631
2017/9/2 17:00,17.49,65.2,10.9,0.4,17.1413,17.3598,17.2664,17.0656,17.1634,16.9219,16.934,17.3484
2017/9/2 18:00,16.678,53,7.1,2.4,15.1372,15.6681,15.3877,15.1224,14.8466,15.4197,15.3685,15.2826
2017/9/2 19:00,14.758,64.7,8.2,1.2,13.3203,13.4112,12.6307,12.237,12.3406,13.604,12.7999,12.5896
2017/9/2 20:00,13.035,75.3,8.8,0.8,11.1891,11.5922,10.8754,10.6051,10.8364,11.9131,11.1703,10.7099
2017/9/2 21:00,13.763,49.9,3.5,3.6,12.1922,13.4112,12.8814,12.0487,12.0272,12.8526,12.3612,13.028
2017/9/2 22:00,13.137,69.9,7.8,11.1,12.2548,12.4705,12.3173,12.4252,12.5912,12.6021,12.2985,12.5269
2017/9/2 23:00,12.974,72.4,8.1,12.7,12.3802,12.5332,12.3173,12.237,12.4032,12.7273,12.3612,12.4643
2017/9/3 0:00,12.317,79.1,8.8,13.1,11.816,12.0314,12.1293,11.8605,12.0272,12.1637,11.8598,12.0257
2017/9/3 1:00,10.899,93.2,9.8,16.3,10.1859,10.2745,10.3738,10.1029,10.2095,10.0338,10.1672,10.1459
2017/9/3 2:00,8.326,95.4,7.6,19.4,7.9277,7.9515,7.9275,7.9046,7.952,7.7152,7.8467,7.9518
2017/9/3 3:00,7.952,95.1,7.2,9.9,7.5512,7.6375,7.6137,7.5277,7.6383,7.4645,7.4703,7.5756
2017/9/3 4:00,8.109,95.1,7.4,16.3,7.614,7.7003,7.6765,7.5277,7.6383,7.5272,7.5958,7.5756
2017/9/3 5:00,7.945,93.5,7,17.8,7.363,7.4491,7.4255,7.2763,7.3874,7.2138,7.3449,7.3875
2017/9/3 6:00,7.711,92.9,6.6,17,7.1747,7.2607,7.2372,7.0878,7.1992,7.1511,7.1566,7.1994
2017/9/3 7:00,7.257,94.4,6.4,14.7,6.7982,6.9466,7.049,6.8365,6.8855,7.0257,6.8429,6.8859
2017/9/3 8:00,7.025,97.5,6.7,12.3,6.7982,7.0094,6.9862,6.7736,6.8855,6.963,6.9057,6.8859
2017/9/3 9:00,7.342,98.1,7.1,18.2,7.5512,7.5747,7.8647,7.5277,7.6383,7.4645,7.7213,7.701
2017/9/3 10:00,8.715,90.5,7.2,16.3,9.8096,9.7723,10.1229,9.9145,9.3944,9.9711,10.1045,9.9578
2017/9/3 11:00,9.704,78.2,6.1,19.4,10.8129,10.7765,11.6278,11.5467,11.7139,11.0362,10.4807,10.9606
2017/9/3 12:00,11.982,65.5,5.7,19.4,14.0722,14.0383,14.5733,13.2409,13.6564,13.9797,15.619,13.3412
2017/9/3 13:00,10.582,68,4.9,17.8,12.8816,12.4078,13.3828,12.9272,13.5311,11.4747,11.7971,12.9654
2017/9/3 14:00,12.034,65.2,5.7,22.2,12.9443,13.4739,13.1321,13.5545,12.6539,13.604,14.8674,13.6544
2017/9/3 15:00,11.044,66.3,5,20.6,12.0041,11.8432,12.192,12.3625,12.4659,11.7252,11.9852,12.151
2017/9/3 16:00,11.874,66.9,5.9,13.5,12.6309,12.345,12.3173,12.0487,12.2779,12.4142,12.8626,12.2137
2017/9/3 17:00,11.682,68,6,16.7,11.7534,12.6587,11.8159,12.5507,11.7139,13.0405,14.93,12.9028
2017/9/3 18:00,10.989,65.2,4.7,11.9,11.2518,13.3485,12.192,13.5545,13.0299,12.79,13.1759,13.4039
2017/9/3 19:00,9.784,71.6,4.9,10.3,8.9315,9.019,8.8058,8.7841,8.83,9.0313,8.5995,9.0176
2017/9/3 20:00,9.695,77.9,6,10.7,9.4333,9.4585,9.2449,9.1609,9.269,9.5952,9.0385,9.4564
2017/9/3 21:00,8.966,90.2,7.4,11.5,8.1787,8.3283,8.2412,8.0303,8.1401,8.3419,8.2231,8.1399
2017/9/3 22:00,8.728,89.6,7.1,12.3,7.9277,8.1399,8.1157,7.6533,7.8892,8.2166,7.9722,8.0145
2017/9/3 23:00,8.754,90.2,7.2,14.7,8.1787,8.2655,8.2412,8.0931,8.3283,7.9659,7.9095,8.0772
2017/9/4 0:00,8.523,96.3,8,16.3,8.1159,8.1399,8.1784,7.9675,8.1401,7.9659,8.0977,8.0145
2017/9/4 1:00,8.219,97.2,7.8,17.4,7.8022,7.8887,7.8647,7.7162,7.7638,7.7779,7.784,7.8264
2017/9/4 2:00,7.963,97.2,7.5,11.5,7.614,7.6375,7.6765,7.5277,7.5756,7.4645,7.5958,7.6383
2017/9/4 3:00,8.044,98.7,7.8,12.7,7.7395,7.8259,7.802,7.6533,7.7638,7.7152,7.784,7.7637
2017/9/4 4:00,7.688,96.6,7.2,16.7,7.112,7.2607,7.3,7.0878,7.1365,7.1511,7.3449,7.1994
2017/9/4 5:00,7.361,97.2,6.9,16.7,6.6099,6.8209,6.7352,6.5851,6.7601,6.9003,6.7802,6.8231
2017/9/4 6:00,7.064,93.8,6.1,15.1,6.4844,6.5068,6.6097,6.3965,6.5091,6.3361,6.1527,6.5096
2017/9/4 7:00,6.808,90.5,5.4,14.3,5.9823,6.1299,6.2331,6.0194,6.1954,6.0227,5.8389,6.196
2017/9/4 8:00,6.875,96,6.3,11.1,6.5472,6.6325,6.6724,6.5222,6.5718,6.5242,6.6547,6.5723
2017/9/4 9:00,8.361,88.7,6.6,14.7,7.5512,9.2701,11.1262,9.1609,8.8927,8.6553,9.4148,9.3937
2017/9/4 10:00,8.718,85.4,6.4,19,9.5587,9.0818,9.4958,8.47,9.1435,8.2166,7.9722,8.7042
2017/9/4 11:00,9.609,85.7,7.3,14.3,9.8096,9.7096,11.1262,10.1029,10.9617,9.2192,12.2985,9.5191
2017/9/4 12:00,10.176,86.3,8,16.3,10.6875,10.5883,11.5024,10.4796,11.2751,10.1591,12.3612,10.3966
2017/9/4 13:00,9.934,87.8,8,25.8,9.7469,9.8351,10.0602,9.6633,9.1435,9.4072,10.3553,9.7071
2017/9/4 14:00,10.789,69.6,5.5,21.8,11.1891,11.153,11.1262,10.4796,10.711,11.3494,10.7942,10.9606
2017/9/4 15:00,11.849,62.7,5,26.6,14.0722,13.4112,14.6986,13.8681,14.596,12.79,15.0553,14.0928
2017/9/4 16:00,9.551,78.5,6,18.6,9.9977,9.9606,9.3076,10.1029,9.7706,9.3446,10.7942,10.2085
2017/9/4 17:00,8.883,82.8,6.1,28.2,8.2414,8.0143,8.4294,8.0931,8.7673,7.3391,8.6622,8.2653
2017/9/4 18:00,9.375,75.3,5.2,15.5,9.3706,11.153,10.3111,10.8562,10.5856,10.3471,10.7315,10.9606
2017/9/4 19:00,7.901,81.7,5,15.1,7.0492,7.5747,7.049,7.0878,7.1992,7.6525,7.4703,7.4502
2017/9/4 20:00,7.116,90.8,5.7,14.3,6.2333,6.3812,6.3586,6.2708,6.2581,6.2108,6.4665,6.4469
2017/9/4 21:00,6.898,90.2,5.4,11.9,6.2961,6.5068,6.3586,6.208,6.3209,6.3988,6.2155,6.3841
2017/9/4 22:00,6.799,91.4,5.5,9.9,6.1706,6.3812,6.3586,6.208,6.3836,6.1481,6.4665,6.3841
2017/9/4 23:00,6.562,96.3,6,11.1,6.2333,6.3183,6.2958,6.0194,6.1326,6.1481,6.2782,6.196
2017/9/5 0:00,6.583,97.2,6.2,16.7,6.2961,6.3812,6.4841,6.208,6.3209,6.1481,6.2782,6.2587
2017/9/5 1:00,6.589,97.5,6.2,15.1,6.3589,6.3812,6.4214,6.2708,6.3209,6.2108,6.4037,6.3841
2017/9/5 2:00,6.422,95.1,5.7,9.1,5.9195,6.0042,6.1075,5.8937,5.8816,5.7719,6.0272,6.0078
2017/9/5 3:00,6.566,98.1,6.3,14.7,6.2961,6.3812,6.4214,6.208,6.1954,6.2108,6.2782,6.3214
2017/9/5 4:00,6.611,99,6.5,17,6.4216,6.444,6.4841,6.2708,6.3836,6.3361,6.2782,6.3841
2017/9/5 5:00,6.479,97.8,6.2,15.9,6.2961,6.3183,6.3586,6.208,6.1954,6.1481,6.2782,6.2587
2017/9/5 6:00,6.568,100,6.6,10.7,6.4216,6.5068,6.5469,6.3965,6.4464,6.3988,6.4665,6.5096
2017/9/5 7:00,6.631,99,6.5,13.5,6.2961,6.3812,6.4214,6.2708,6.3209,6.3361,6.4037,6.3841
2017/9/5 8:00,6.748,100,6.7,13.5,6.6727,6.7581,6.7979,6.6479,6.6973,6.6496,6.7802,6.6977
2017/9/5 9:00,7.285,97.8,7,15.1,7.2375,7.3235,7.4255,7.1507,7.1365,7.2138,7.3449,7.2621
2017/9/5 10:00,8.008,95.4,7.3,17.8,8.3669,8.3283,8.8685,8.4072,8.3283,8.0912,8.3486,8.3907
2017/9/5 11:00,9.102,96.6,8.6,14.3,9.8723,9.6468,9.9348,8.9725,9.1435,9.2192,9.4775,9.143
2017/9/5 12:00,9.405,96.6,8.9,15.5,10.2486,9.8979,9.7467,9.0353,9.4571,9.7205,9.6656,9.3311
2017/9/5 13:00,10.77,86.6,8.6,17,13.5083,12.4705,14.5106,13.7427,14.2202,11.7879,12.4239,14.0928
2017/9/5 14:00,10.359,89.6,8.7,14.3,11.3145,10.9648,12.7561,12.1742,11.9019,10.535,10.8569,11.7751
2017/9/5 15:00,10.675,89.3,9,11.5,11.816,11.153,11.6278,11.4839,12.1526,11.0362,11.1076,11.2739
2017/9/5 16:00,9.649,93.5,8.7,11.9,9.3078,9.5212,9.7467,9.5377,9.3944,9.2819,9.4148,9.5191
2017/9/5 17:00,8.924,95.1,8.2,13.9,8.7433,8.9562,9.1194,8.9097,9.0808,8.7179,8.9758,8.9549
2017/9/5 18:00,8.478,96,7.9,13.1,8.1159,8.2655,8.4294,8.2188,8.2656,7.9659,8.2231,8.328
2017/9/5 19:00,8.389,92.9,7.3,12.3,7.7395,7.9515,7.9902,7.8418,7.952,7.8405,7.8467,7.8891
2017/9/5 20:00,7.9,90.8,6.5,11.5,7.0492,7.2607,7.3,7.1507,7.0737,7.2138,6.8429,7.3248
2017/9/5 21:00,7.801,91.7,6.5,12.3,7.1747,7.3863,7.3,7.1507,7.2619,7.2138,7.2194,7.3248
2017/9/5 22:00,7.653,92,6.4,10.7,7.3002,7.5747,7.4882,7.2763,7.4501,7.4645,7.4076,7.5756
2017/9/5 23:00,7.402,91.4,6.1,10.7,6.9865,7.2607,7.1745,7.0878,7.1365,7.2764,7.1566,7.3248
2017/9/6 0:00,7.216,94.4,6.4,9.1,6.7982,7.135,7.1117,6.9621,6.9483,7.0884,6.9684,7.1367
2017/9/6 1:00,6.915,93.8,6,8.3,6.2333,6.5697,6.6097,6.3965,6.5718,6.5869,6.4665,6.7604
2017/9/6 2:00,6.904,98.4,6.7,9.1,6.6727,6.7581,6.7352,6.5851,6.6973,6.5869,6.2782,6.6977
2017/9/6 3:00,6.686,99,6.5,5.6,6.3589,6.5068,6.4841,6.2708,6.5091,6.4615,6.341,6.4469
2017/9/6 4:00,6.729,99.6,6.7,5.2,6.3589,6.5068,6.4841,6.3337,6.5091,6.3988,6.2782,6.5096
2017/9/6 5:00,6.692,100,6.7,5.9,6.1706,6.3183,6.2958,6.0194,6.1326,6.3361,6.341,6.3214
2017/9/6 6:00,6.909,99,6.8,5.9,6.5472,6.6325,6.6097,6.4594,6.5091,6.7123,6.592,6.635
2017/9/6 7:00,6.618,99,6.5,5.9,6.1078,6.2555,6.1075,5.8308,6.0071,6.3361,6.2782,6.0705
2017/9/6 8:00,7.175,98.1,6.9,7.1,7.1747,7.7631,7.4255,7.4648,7.5129,7.5272,7.5958,7.5129
2017/9/6 9:00,8.983,95.7,8.3,11.5,9.7469,11.2785,12.5054,11.1701,11.3378,10.4724,9.9164,11.0232
2017/9/6 10:00,9.465,96,8.9,11.1,10.3113,10.5255,10.4365,10.354,10.3349,10.0338,10.0418,10.1459
2017/9/6 11:00,11.027,84,8.4,18.2,12.4429,13.6621,14.5733,12.6135,12.5912,12.4142,14.5542,12.7148
2017/9/6 12:00,11.158,79.1,7.7,11.5,13.0696,14.0383,13.0068,12.8644,12.6539,13.2909,15.4311,13.1533
2017/9/6 13:00,13.152,69.9,7.8,12.3,15.1372,15.1667,16.014,16.6895,16.6,15.6075,16.12,16.4095
2017/9/6 14:00,12.307,71.6,7.3,10.7,13.4456,13.2858,13.2575,12.8017,13.1552,13.1031,14.053,12.9028
2017/9/6 15:00,12.218,69.4,6.8,11.1,13.5709,13.7875,13.1321,13.4918,13.0299,13.2283,16.5583,13.5291
2017/9/6 16:00,11.567,69.4,6.1,13.9,12.7563,12.8468,12.8814,12.488,12.5286,12.2263,12.6119,12.5269
2017/9/6 17:00,12.047,70.5,6.8,16.7,17.5796,17.5477,15.1997,14.1817,14.2828,14.5432,15.8695,14.6564
2017/9/6 18:00,10.39,72.4,5.6,7.9,11.0637,10.9648,11.0008,10.7307,10.9617,10.8482,11.1703,11.0232
2017/9/6 19:00,8.52,77.9,4.9,2.8,7.1747,7.7003,7.3,7.025,7.3247,7.0257,7.3449,7.3248
2017/9/6 20:00,8.285,79.1,4.9,7.9,7.6767,8.0771,7.9902,8.0303,8.1401,7.9032,7.8467,8.3907
2017/9/6 21:00,8.078,84.6,5.6,7.5,7.6767,7.7631,7.9275,7.779,7.7011,7.7152,7.6585,7.9518
2017/9/6 22:00,8.499,86,6.3,6.3,8.1787,8.2655,8.3039,8.2188,8.391,8.2793,8.2858,8.4534
2017/9/6 23:00,7.844,97.2,7.4,5.6,7.363,7.4491,7.4255,7.3392,7.3874,7.4018,7.4703,7.4502
2017/9/7 0:00,7.315,99,7.2,2,7.112,7.135,7.1745,7.025,7.1365,7.1511,7.0939,7.1367
2017/9/7 1:00,7.547,99.9,7.5,3.6,7.4885,7.5747,7.551,7.4648,7.5129,7.4645,7.5958,7.5756
2017/9/7 2:00,7.443,100,7.4,2,7.0492,7.135,7.049,6.8993,7.011,7.0257,7.0312,7.074
2017/9/7 3:00,7.456,100,7.5,4,7.3002,7.3863,7.3,7.2135,7.3247,7.2764,7.3449,7.2621
2017/9/7 4:00,7.562,99.3,7.5,5.2,7.112,7.1978,7.1745,7.0878,7.1365,7.2764,7.1566,7.1367
2017/9/7 5:00,7.289,92.9,6.2,5.9,6.5472,6.5697,6.6097,6.5222,6.6973,6.6496,6.0899,6.635
2017/9/7 6:00,7.227,97.5,6.9,2.4,6.4844,6.6325,6.7979,6.6479,6.6346,6.6496,6.5292,6.6977
2017/9/7 7:00,6.909,99.3,6.8,4.8,6.6727,6.8209,6.8607,6.7736,6.7601,6.8377,6.9057,6.8859
2017/9/7 8:00,7.797,96,7.2,6.7,6.7354,7.1978,8.4921,7.8418,7.7638,7.5898,8.4113,7.9518
